875	262	268435658	536871114	805307012
876	242	268435666	536871182	805307008
877	205	268435702	536871143	805307006
878	202	268435719	536871066	805307007
879	131	268435628	536871136	805307008
880	227	268435673	536871033	805307009
881	195	268435674	536871115	805307003
882	373	268435661	536871115	805307006
883	201	268435687	536871190	805307003
884	232	268435697	536871182	805307007
885	190	268435672	536871127	805307009
886	233	268435660	536871126	805307006
887	156	268435666	536871037	805307004
888	230	268435677	536871136	805307002
889	201	268435685	536871136	805307005
890	198	268435665	536871057	805306999
891	251	268435700	536871080	805307003
892	204	268435721	536871086	805307005
893	216	268435723	536871136	805307027
894	183	268435739	536871029	805307045
895	278	268435671	536871132	805306939
